loan_amt_requested,mort_due,current_property_value,years_on_job,no_of_derog,no_of_delinq,age_of_oldest_cl,no_of_recent_credit_inquiries,no_of_cl,debt_to_income_ratio,cl_delinquency_ratio,approx_income,combined_ltv_ratio,loan_reason_homeImp,job_mgr,job_office,job_profExe,job_sales,job_self,income_group_high,income_group_lowMed,job_other_nonProvided,loan_reason_debtCon_np
13041,64480.69730142226,85949.41570691243,1.1889039990821963,0,0,109.66796382057049,0,19,35.22562881637981,0.0,183053.28054957459,0.9020043293639888,0,0,0,0,0,0,1,0,1,1
15710,142013.71995226722,163288.59739801515,13.684314248925345,0,1,170.27275658952436,1,31,36.00552257081271,0.03193983324334293,394401.4562031736,0.9658809772949455,0,0,0,0,0,0,1,0,0,1
16010,26420.163936237328,43913.571142565495,20.33674867161102,0,1,213.67872920017956,0,18,35.82507310039965,0.10289383910583527,73792.48779073183,0.9661636768562617,0,0,0,0,0,0,0,1,1,1
17922,79884.89163111961,113559.45278351061,4.0,2,0,133.14358381724466,0,24,5.702875970161918,0.0,1697543.0076551281,0.8756175340316823,1,0,0,1,0,0,1,0,0,0
12685,76477.5724363196,100780.10318555411,11.764278949665139,0,3,105.29527761062953,2,31,40.194909646746126,0.09561043329923287,190154.13855827792,0.8850868787340901,0,0,0,0,0,0,1,0,0,1
12122,55863.51022425409,77032.80510690145,5.897950163894103,0,0,160.97411087506893,1,21,36.20771439104502,0.0,154280.35412170496,0.8837902138999724,0,0,0,0,0,0,1,0,1,1
16384,92615.99517101167,115904.05242263908,10.076758061888738,0,0,85.57942841511347,0,27,35.458415830525716,0.0,261225.43438767266,0.9404136580295994,0,0,0,0,0,0,1,0,0,1
1804,48657.9862540256,57062.38847071631,5.087936316187115,2,2,77.3869794698298,1,17,35.24348636405673,0.11855023311369928,138062.73544416262,0.88434892423624,1,0,0,0,0,0,0,1,1,0
39340,317487.80768567364,398192.1510236428,14.84842504339311,0,0,204.35789014274584,7,33,33.37804123,0.0,951187.6550960066,0.8963233990257813,0,0,0,1,0,0,1,0,0,1
19726,64590.99706303684,86690.29435754877,13.478209852830142,0,2,238.54916589277144,2,26,47.89658077746143,0.09168850249189354,135151.88106208885,0.9741137414930423,0,1,0,0,0,0,0,1,0,1
23055,97031.3077515756,170373.33783573844,9.302900710003495,1,2,146.85662492729364,0,14,31.782902734447443,0.12275233105367715,306203.87876462704,0.7044497490613312,0,0,0,0,0,0,1,0,1,1
20884,61500.07842023634,91146.89322280961,10.551779619839838,0,0,119.2461024059572,5,21,35.222488778864694,0.037664928963205904,174600.78682439157,0.9038799157554889,0,0,0,0,0,0,1,0,0,1
12840,26898.422067344123,46334.557643230204,0.0,3,0,195.67967285472866,0,16,31.76963931290999,0.023080166884201867,84581.22041341731,0.8635580429611796,0,0,0,1,0,0,0,1,0,1
13071,54020.812373880515,74852.02144059078,13.687934417016445,0,0,94.56525504500898,0,9,35.254493906803404,0.0,153230.79834274945,0.8963984308473546,0,0,0,0,0,0,1,0,1,1
23018,151283.75631585525,192933.879529946,5.664628393782538,2,4,141.61475359158658,1,38,34.83019399,0.12354052394444268,434346.57971000514,0.9037175397200085,0,0,0,0,0,0,1,0,0,1
12119,47808.0198647818,75328.77974707182,12.880212106109486,0,0,86.92084842443795,0,7,35.24522428,0.0,135643.96549761042,0.7962253700117761,0,0,0,0,0,0,0,1,1,1
16996,12338.780803218902,20535.63979518479,4.507879054493157,2,0,103.1752877377151,0,30,34.704471673865115,0.0,35484.30167060803,1.421899229819853,1,0,0,0,0,0,0,1,1,0
14635,63129.70885963362,89195.90054236169,3.9134408677786996,0,0,88.58183682186416,0,27,33.45885210225316,0.0,188682.10195380257,0.871859688269383,0,0,0,0,0,0,1,0,1,1
5639,9756.153665989881,33716.91114175476,9.201920824873504,0,0,90.18630435235328,1,4,35.24522428,0.09989328770681417,27680.7819089555,0.45880098420620724,0,0,0,0,0,0,0,1,1,1
24158,109949.88421661715,144678.91669697338,9.356718578816986,1,0,157.7346681089444,0,10,35.623275992868116,0.0,308637.4447863776,0.9269609510464674,0,0,0,0,0,0,1,0,1,1
11510,53436.2967801016,71101.55669762655,3.8921824595967047,0,2,66.84841175057088,2,14,31.629496611525173,0.14384545798577975,168944.39015826237,0.9175078770340483,1,0,0,0,0,0,1,0,1,0
11084,61521.14679627629,101577.81746331556,11.572588517976062,1,6,188.4684255214044,2,39,34.51114662365262,0.17405929599091574,178344.4889306964,0.7146013096034141,0,0,0,1,0,0,1,0,0,1
5805,22208.517057674897,32365.535618920156,7.763076006103277,0,0,213.0595934579332,1,4,35.24522428,0.03384628487623535,63011.42214912282,0.8662028223715103,0,0,0,0,0,0,0,1,1,1
5257,8210.268400118994,13120.16354523517,1.1939313419308495,0,0,75.21632833674333,1,2,36.81787646215412,0.45151716451728763,22316.98124474319,1.0286186623202143,1,0,0,0,0,0,0,1,1,0
11295,47233.818368810615,74113.48993805308,11.746778537908913,4,2,197.84074015511834,0,27,23.02495690603009,0.07546394310349677,206153.16561574157,0.7891529857399848,0,0,0,0,0,0,1,0,1,1
26034,13247.967164231148,43371.765196792185,4.9609058902360985,0,0,199.46528975330344,1,12,35.24522428,0.0063276860844848175,37587.97803703619,0.9067010007983092,0,0,0,0,0,0,0,1,1,1
24132,33806.9768034873,61420.523987394925,8.420366441470208,0,2,84.29580936722259,0,13,40.79032319990098,0.22584860150207667,83716.47176561973,0.9439314820596155,0,0,0,0,0,0,0,1,0,1
30131,72143.67862576991,129416.45067358273,14.922359883869293,0,0,137.2989453948148,2,17,38.248300072447485,0.0,188517.02643121607,0.7922829971302479,0,0,0,0,0,0,1,0,0,1
7237,44442.180306869865,66821.5305567747,7.651258220134753,0,1,132.78563612280038,0,15,35.73112372162595,0.12029159187379912,124340.93773730195,0.773457054334434,0,0,0,0,0,0,0,1,1,1
9914,31404.640975452276,66190.75259108402,21.077565716343877,0,0,171.58086662391293,0,17,35.27517653578174,0.007051428765585566,89024.0493085474,0.624956922119722,1,0,0,0,0,0,0,1,1,0
17321,73687.74676735782,92115.70160849113,0.2182048433360052,0,5,138.16518203906188,1,31,46.97054763279182,0.17628669552654364,156877.73620520643,0.988017274569115,0,0,0,0,0,0,1,0,0,1
25251,32146.641448398583,61643.75688094996,3.0866089456170758,0,1,167.42005890961414,0,19,39.64471101107766,0.09353360431910505,81306.30201508466,0.9315255752782333,0,0,0,0,0,0,0,1,0,1
15089,68697.92552070213,87139.97514142828,13.449564974994999,0,1,111.71673525041257,3,21,35.569155175718144,0.05832297571176496,193135.4881749403,0.9614954659656287,0,0,0,0,0,0,1,0,0,1
27009,60130.92159518796,96856.99569276386,3.8702967511488486,0,1,52.558297606622745,4,28,36.83954269845845,0.034962301523111895,163764.71753591855,0.8986167207024193,0,0,0,0,0,0,1,0,0,1
7862,55432.24631395439,70026.69941495503,11.925146201619713,1,0,82.29115827789533,9,8,44.891519398562814,0.0,123478.66972955877,0.9038659216382859,0,0,0,0,0,0,0,1,1,1
13418,85922.1962045956,111537.43212558108,0.6759329485242846,0,0,144.30054981398675,3,27,34.79584837421067,0.0,246962.07179561743,0.890945577608898,0,0,0,0,0,0,1,0,1,1
26120,123748.61466827417,162515.33993003797,1.0262467985532548,0,2,171.4697889340345,1,31,35.010533064791446,0.065395694573106,353541.3279876308,0.9223962867726615,0,0,0,1,0,0,1,0,0,1
7771,37728.38150277129,41712.05869273405,1.6775089582728349,0,0,58.17354924793593,2,18,32.84047066605205,0.0,115386.56063705201,1.0897236258936573,0,0,0,0,0,0,0,1,1,1
8123,54437.70335334482,80891.64399271196,13.101370409432933,5,0,170.0340721702403,2,27,34.0054788466183,0.03594518362268266,160042.18059295023,0.7737450319962684,1,0,0,0,0,0,1,0,1,0
32808,108395.99548119534,158802.00225940233,16.612347266314384,0,3,169.95784410951285,1,23,35.61487894603124,0.10921225825480815,304300.49688189535,0.8890628656378557,0,0,0,0,0,0,1,0,0,1
42762,609285.0680619635,855173.6371996199,16.81934573858504,0,0,193.4112799851526,0,23,43.09740089808222,0.0,1413758.0003394426,0.7624729748630116,0,0,0,1,0,0,1,0,0,1
14960,58199.90548568299,71369.35957107149,3.0217793314734416,2,1,202.6309664810259,1,49,43.712847457161686,0.039128826741062335,133149.1780073727,1.0251562274540855,0,0,0,0,0,0,0,1,0,1
15000,37511.12345353957,60186.83019654016,6.9146485917266105,0,0,201.35007825834433,5,29,35.24522428,0.031504157261223256,106428.95376288479,0.8725715158737563,0,0,0,0,0,0,0,1,1,1
14397,70813.28943643675,96576.126667082,7.594105797733475,0,0,117.71142476114277,0,18,34.87021544791924,0.0,203115.51253318664,0.8822183936582745,0,0,0,0,0,0,1,0,1,1
18000,55984.10829782749,76035.688691271,3.66580728582689,0,0,85.42254582667638,3,13,39.97029135393109,0.0,140075.8142996882,0.9728490896361646,0,0,0,0,0,0,0,1,0,1
8511,36433.029613646155,116980.40266342576,8.0,0,0,170.42257000632284,3,30,40.07171121551653,0.0,93685.48330877314,0.38409126034495555,0,0,0,0,0,0,0,1,1,1
10405,34378.0099038661,49018.460676456816,1.782023109020892,0,0,254.6046367959094,5,5,35.24522428,0.0,97539.48400888109,0.9139381939147738,1,0,0,0,0,0,0,1,1,0
13939,78873.98933342495,99862.88696345378,3.42164023688346,2,0,54.952616239513475,0,26,59.65500023221442,0.0,132145.01023252375,0.9292045824233113,0,1,0,0,0,0,0,1,0,1
6202,59103.03055203025,75435.20938935207,3.414141206641459,0,0,206.54743692989243,2,23,33.690585689615006,0.0,175408.47119764474,0.8654042475165674,0,0,0,0,0,0,1,0,0,1
9608,47016.5003966058,65656.04535730398,7.552501983029009,0,0,80.59611390138804,0,13,35.98962523323462,0.06701379681393516,130656.983589015,0.8629844106263573,1,0,0,0,0,0,0,1,1,0
21253,168115.4111986088,213618.76349564598,4.935037715222099,1,6,188.03356622778097,3,24,38.6050960141472,0.2527067621545536,435496.0245721028,0.8863651934391764,0,0,0,0,0,0,1,0,0,1
25238,101284.22034474784,135005.48012589515,3.059617325344659,0,0,294.4678545155021,3,44,34.877958411553486,0.017033521544078955,290402.4125844783,0.9371657974246838,0,0,0,0,0,0,1,0,0,1
5859,9138.665981115359,13241.131335907356,1.2317977878410207,0,0,76.91411087721421,1,7,25.574898154467412,0.0,35213.03880090332,1.1635729934661239,1,0,0,0,0,0,0,1,1,0
5013,6545.950769214875,37437.7425515124,7.559949506887051,0,0,291.1006282434863,2,36,34.88829299155717,0.020476491194246146,18747.042849905236,0.3141971860886259,0,0,0,0,0,0,0,1,1,1
18573,81409.75168676511,108576.63797174508,5.079092840092055,0,1,125.43278157296822,0,11,24.150386378291536,0.06565556343698362,336185.0007583002,0.9222783460717129,0,0,0,0,0,0,1,0,0,1
17979,153898.7604656261,188543.15321533658,7.097176830109377,0,2,159.34646673999205,0,36,36.707334998271186,0.07738457638130729,419607.58704397164,0.9114902159236346,0,0,0,0,0,0,1,0,0,1
24935,89747.85058829124,151271.2354101583,7.832873816961969,0,0,838.1069474222206,0,10,35.4541792500483,0.029832554395858614,253090.40422403745,0.7619647480128653,0,0,0,0,0,0,1,0,1,1
9397,26437.634284660857,39784.294370603,3.5588350274090224,0,0,152.83278176166456,0,25,35.46453421873806,0.0,74438.46358362261,0.900707889017327,0,0,0,0,0,0,0,1,1,1
14505,38972.09828781207,49957.536395969444,1.034736912013809,7,0,220.75826093237643,0,17,47.88612857198171,0.058619194224878525,81388.8803981279,1.0704774373230783,1,0,0,0,0,0,0,1,1,0
12088,30859.696835438892,77440.31210985994,1.8647826862871453,0,0,41.66200512923065,2,15,32.04068649380795,0.0,96179.07955085357,0.5548840176089083,0,0,0,0,0,0,0,1,0,1
18218,50870.53730856195,75989.33859116092,2.9736318639907235,0,3,73.1628593572409,2,15,41.67402404737137,0.22515201488698985,122095.4815532728,0.9099447041779815,0,0,1,0,0,0,0,1,0,1
10523,32727.95092318655,79116.89021289312,1.6039990336143848,0,0,65.96912690698701,2,23,33.16350559150915,0.0,98419.82729649577,0.5472528356714887,0,0,0,0,0,0,0,1,0,1
10611,122959.6117586888,153694.66168197093,2.2660195978146573,0,0,198.10578758457686,1,23,33.37804123,0.0,368384.74410281604,0.8697086531091518,0,0,0,1,0,0,1,0,0,1
49104,34185.17202183302,60371.39632893301,7.15873676337431,1,0,131.90824801366452,0,6,36.24104688497406,0.009337456603714834,94321.66566867288,1.3905082304431895,0,0,0,0,0,0,0,1,0,1
38202,23714.097839036673,52066.03756168065,3.0,0,3,144.59735809984335,2,24,34.96440872060434,0.1518836969992987,68253.8157186858,1.188969755416987,0,0,0,0,0,0,0,1,0,1
14032,0.0,0.0,3.638804490135286,0,1,197.32609351712915,0,15,35.66614200203491,0.11728019926836777,0.0,0.0,1,0,0,0,0,0,0,1,1,0
8827,44701.83631019826,56371.832158339916,2.0450768708695186,0,4,287.24160419267474,3,39,35.20664387787322,0.11417838839048515,126968.37990909071,0.949603379031104,0,0,0,0,0,0,0,1,1,1
28033,28085.233646625366,63554.74060427595,13.991532775827386,2,4,121.65524459686597,3,27,33.400424061407485,0.14290194312543342,84081.13629699302,0.882962689118625,0,0,0,0,0,0,0,1,0,1
47950,190318.55849939532,264035.8247560476,14.750107659948892,0,0,132.32993030110515,0,20,41.406877216857225,0.039679121807186565,459454.1890246661,0.9011342372100981,0,0,0,0,0,0,1,0,0,1
6670,72109.13515676919,87552.53142781202,3.7458996266028075,0,1,114.60864078834791,0,20,34.04171153602941,0.08094388391459847,211914.58911161358,0.8997981389730199,1,0,0,0,0,0,1,0,1,0
15576,71500.93845133149,101762.3322805389,10.684533209474067,0,5,118.06431439263613,1,33,38.17321372971893,0.14153216266084712,187356.45142776825,0.8554271677802654,0,0,0,0,0,0,1,0,0,1
16712,66193.10215751987,133642.11779316587,1.5161974601393529,0,2,130.0579770540397,0,16,38.44355571615061,0.12120443053124548,172222.8966466532,0.619924317406467,0,0,0,0,0,0,1,0,0,1
29673,30178.29695742977,66204.88833329093,13.581610466621667,2,4,117.87474925872235,3,27,34.48404033872242,0.14507084411305243,87364.4005594821,0.9028849579571782,0,0,0,0,0,0,0,1,0,1
15107,96848.34560140347,134602.2019943992,1.9174939968108466,0,0,154.3332475017159,0,18,35.24522428,0.014908802174920126,274784.3078804766,0.8324108044545219,0,0,0,0,0,0,1,0,1,1
16359,54571.144431487504,78005.09007958446,10.96890315971726,0,0,122.62802321076549,0,31,33.50632127267394,0.022837716339157103,162862.16702051045,0.909148714933122,0,0,0,0,0,0,1,0,0,1
27453,18103.00590193416,51275.051743152355,12.785088286881393,2,2,113.10776849289051,1,21,35.46749157041581,0.10278454107526898,51049.80671435793,0.8879795359112251,0,0,0,0,0,0,0,1,0,1
8338,43900.213482253646,56604.659588570576,5.807289170321201,0,2,74.40034299228209,3,25,35.24522428,0.0898438033733254,124556.48781892959,0.9239881333769276,0,0,0,0,0,0,0,1,1,1
10754,8888.740162776921,39162.00650332364,13.282601624815609,0,0,128.86904258252798,1,14,34.25886585862418,0.07862330641031978,25907.224352549878,0.497059143623312,0,0,0,0,0,0,0,1,1,1
9866,52673.45165203619,55169.792335685226,1.4465282237901502,4,2,107.06090011518822,4,24,35.872292008268076,0.0763409343824412,146838.12825153043,1.1337534858803697,0,0,0,0,0,0,0,1,0,1
15605,72878.82091672225,97457.64441025107,10.281147754925563,0,0,133.96636255779708,0,21,35.29631894629404,0.0,206478.34776932362,0.9078267050369296,0,0,0,0,0,0,1,0,1,1
14429,111099.42061147951,139352.95936141154,4.0,0,0,204.1002850582025,0,22,23.67184870124078,0.0,475603.72706097475,0.897413748008941,0,0,0,0,0,0,1,0,0,1
13711,73886.59291162157,104639.1799491532,5.27829488861204,0,1,197.04169633270388,1,24,35.34474702723161,0.059381711380182944,209041.39592308298,0.8370856141894335,0,0,0,0,0,0,1,0,1,1
13947,77626.32581053603,92514.77939424281,13.075597284463209,0,1,131.2409348716392,0,35,39.165617107039374,0.054155606276518754,198199.2209915943,0.9898489455175407,0,0,0,0,0,0,1,0,0,1
10645,66064.53806226188,79483.88673225073,9.077437175587777,2,0,149.55134857179252,0,28,34.582688253729756,0.01955054963651988,191046.88578387708,0.965451768105051,0,0,0,0,0,0,1,0,0,1
5500,38074.8361223094,48093.85488833067,7.901063242678168,0,1,68.18872986075037,0,10,33.42720251895734,0.17294924906744624,113869.71308686824,0.9067269899715871,1,0,0,0,0,0,0,1,0,0
25386,81339.66093906546,112095.20574565462,5.947250447387816,0,0,224.90998060913404,2,29,33.92659454337063,0.01896117740230082,239717.07989107544,0.9535957070952376,0,0,0,0,0,0,1,0,1,1
14720,69682.42648206679,86894.38953065897,13.821401079826236,0,2,138.5884973855218,2,16,36.137828293786626,0.12313959482780248,192822.23500725834,0.9711136086564618,0,0,0,0,0,0,1,0,0,1
9725,18613.13923567475,35872.46224128214,5.915140641970857,0,1,164.57109518848438,1,8,36.57006079756465,0.2,50951.9114226605,0.79075078178239,0,0,0,0,0,0,0,1,1,1
45446,61135.54248372288,122846.89733473684,9.134781888312148,0,0,101.83592790148367,0,16,40.141158550544496,0.02060043139546662,152069.89391492872,0.8670687415703544,0,0,0,0,0,0,0,1,1,1
5049,5560.330073994935,66964.06828214452,27.94365414184581,1,0,187.38676026266887,0,10,35.44207816200577,0.07238578275023916,15656.586844045529,0.1584531879094861,1,0,0,0,0,0,0,1,1,0
13182,68480.36944279863,92825.90407366691,21.02537779284735,0,0,246.00231323179085,0,42,35.00749312997811,0.00828046293156802,195609.24614181474,0.8794635354793379,0,0,0,0,0,0,1,0,0,1
25495,47701.80574033478,81119.13662371012,12.809381402063803,1,0,81.86876234728672,0,25,35.24522428,0.021789568818467785,135342.60800608838,0.9020625237635533,0,0,0,0,0,0,0,1,1,1
8078,43790.919270854705,52929.06605186489,7.047289298756744,0,2,156.119157389978,4,21,35.24522428,0.11628254144256722,124246.3912716767,0.9820742310537596,0,0,0,0,0,0,0,1,1,1
5913,18826.62958634333,27966.70446858312,1.665910628337617,1,1,47.81190429158267,0,8,34.936897320902496,0.15829553141688085,53891.03266289287,0.884631978803312,1,0,0,0,0,0,0,1,0,0
8719,13772.257928833913,36733.06783382408,5.90933585691693,2,0,80.96417552671129,2,10,35.24522428,0.04020507971487951,39075.52926270715,0.6121372222061726,0,0,0,0,0,0,0,1,1,1
12818,54530.86205226083,77183.5645665582,5.024393742288694,0,1,166.56523196887116,1,17,32.66164019305343,0.09681675470745263,167101.88896974383,0.872718060298325,0,0,0,1,0,0,1,0,0,1
10614,46651.13865861462,82973.45101149354,0.939019001808944,0,1,122.63016748631745,1,25,34.49714393027638,0.03938353717968642,135351.42434327514,0.6917793900462297,1,0,0,0,0,0,0,1,0,0
10018,65775.72994991783,79774.18745734481,9.94516857913878,0,0,94.17520395155252,2,19,40.39274957335766,0.021143136793198763,163047.9840510692,0.9493574844776901,0,0,0,0,0,0,1,0,0,1
5720,27857.26575760745,37772.53631670483,2.8645535778785884,0,0,158.16539833179255,1,4,35.24522428,0.0,79038.41250431797,0.8893925929676891,1,0,0,0,0,0,0,1,1,0
45803,52817.4437293221,115148.43812179608,7.99353564221029,0,1,126.05693289848558,0,21,35.302241237666415,0.047519749109886336,149608.13864419275,0.8565335919727205,0,0,0,0,0,0,0,1,1,1
12511,65190.974132561954,79736.83727665285,8.44210236599171,0,0,194.59718704965235,0,42,34.30461069387839,0.0,190081.16585044036,0.9750358182847444,0,0,0,0,0,0,1,0,0,1
7285,30736.36721255705,42219.93201119293,2.57171553717271,0,0,101.41102488587309,1,21,35.78548075836319,0.0,85902.45086725215,0.9005609675716444,0,0,0,0,0,0,0,1,1,1
14601,67203.8249021316,95897.7764279216,12.53078339857893,0,2,108.48740711404312,1,26,35.03336080231061,0.10743731390833,191876.93626003212,0.8530173245284833,0,0,0,0,0,0,1,0,0,1
7931,67166.39677204193,75256.31295167533,4.143677591622901,0,0,96.32557208348621,0,23,36.94742445510804,0.0,181789.42606315482,0.9979329371690274,0,0,0,0,0,0,1,0,1,1
8273,59452.690060350425,74415.17218869421,4.0,0,2,149.05787412965597,3,24,34.47002180643877,0.09747130207924108,172531.24887002425,0.9104202513444853,0,0,0,0,0,0,1,0,1,1
12634,62105.34637248908,102242.992848787,9.941474237506066,1,5,224.03377703774868,3,40,35.26782419515153,0.15121796622178005,176094.4389197154,0.731293769254923,0,0,0,0,0,0,1,0,1,1
7577,37378.06431979922,65631.78441265287,18.779135130219505,0,2,148.04236973309156,0,12,1.4381414033041433,0.19638381208339403,3962172.5656151157,0.5992273932106457,0,0,0,0,0,0,1,0,0,1
26637,73373.45362502661,108698.45356474584,15.283505092494046,2,2,140.80987997200532,1,52,34.440826162534314,0.06037574028741593,213141.25976786754,0.920976620376432,0,0,0,0,0,0,1,0,0,1
15079,143710.17121548177,167428.0267123679,8.182843983634276,1,5,119.64746176139805,4,37,90.22379735522239,0.14345968564601683,159609.00767163115,0.9483699074497898,0,0,0,0,0,0,1,0,0,1
13128,74061.47713160797,104475.9546771659,7.213680256461547,0,1,193.01935927301665,1,24,35.389768437343605,0.05005455298090821,209268.71543391,0.8344747300815284,0,0,0,0,0,0,1,0,1,1
27651,151742.82010955547,196055.84848655848,2.752658402981128,2,4,149.68733191644907,1,42,35.01673695694796,0.10693321897719757,433324.4364075571,0.915812677433225,0,0,0,0,0,0,1,0,0,1
41752,32811.553018796214,47584.42187669151,7.592634475787167,0,0,143.9415148771496,0,15,34.31699376074268,0.034860851272866256,95568.1549079905,1.5700929668091153,0,0,0,0,0,0,0,1,1,1
14079,41876.78344316709,62319.88557691678,4.871737871157553,0,0,98.05567269348617,0,14,36.005867846046655,0.0,116325.15555960852,0.89784046535551,0,0,0,0,0,0,0,1,1,1
23965,111689.72397540703,156793.149316938,4.931160621579556,0,0,68.20249420768917,2,10,36.17090549,0.00738752435074555,308783.32317846606,0.8651015994047562,0,0,0,0,0,0,1,0,0,1
11474,68762.24996816122,86935.23680523931,13.369656349031702,0,2,306.6715869369552,0,13,30.96517336051547,0.18024653382292025,222070.17889592372,0.924408281807339,1,0,0,1,0,0,1,0,0,0
43607,68966.51536362995,124793.53471789607,4.9323064648839585,0,1,93.32079318314197,0,23,35.00488157843172,0.08499439054147472,197008.30380823516,0.9021800326808471,0,0,0,0,0,0,1,0,0,1
22757,14025.305410178544,80668.89327643538,7.0,0,3,272.23210298128333,0,23,45.477801719450405,0.130434783,30852.79277735393,0.45549480242410056,0,0,0,0,0,0,0,1,1,1
20422,69073.4470365081,97813.44577664105,9.731351247163719,0,3,117.25787986554555,0,22,33.37804123,0.15964570266258005,206942.7818069637,0.9156885522449716,0,0,0,0,0,0,1,0,0,1
15546,16935.77356823697,217173.90954684187,9.12526764369474,7,2,151.12816327629736,9,40,35.38499428531385,0.06361846072270655,47971.76750312602,0.1504267211522616,0,1,0,0,0,0,0,1,0,1
9686,49596.945223413175,68000.0,12.148068798023933,0,1,68.67513329663463,1,15,35.24522428,0.08061095531736549,140719.6186729731,0.8718186137044734,0,0,0,0,0,0,0,1,1,1
12430,59913.243618111585,86475.93556401612,11.430483269879108,0,1,149.72985545379697,0,32,35.24522428,0.06159098047898527,169989.67896899392,0.8366075038068062,0,0,0,0,0,0,1,0,1,1
6243,26632.83763284022,42130.56127918394,2.0,0,2,163.78916554520896,3,27,40.97215407827924,0.074074074,64990.429094445084,0.7801878975706554,0,0,0,0,0,0,0,1,0,1
31947,91857.64866237009,147626.4707214732,11.998319175459226,0,1,565.29341791946,0,20,35.634277167578816,0.05554518003988214,257742.30330851677,0.8417001350510156,0,0,0,0,0,0,1,0,1,1
18626,100148.42271840536,123002.19523799559,10.347834132440576,0,0,80.01647400237901,0,25,41.72917606002494,0.007905321199736595,239979.53048711218,0.9659978119885623,0,0,0,0,0,0,1,0,0,1
7011,25663.733578504176,36525.98725698285,6.074553336749928,0,0,236.32642490908842,0,12,37.90219529656943,0.022519844037140566,67665.53134112236,0.8945454495668596,1,0,0,0,0,0,0,1,1,0
11029,62423.57960776766,83183.13535751968,0.7231406022495181,4,0,152.55595454570727,1,30,35.037385922791636,0.024094554636169677,178155.05624120726,0.8830587927048663,0,0,0,0,0,0,1,0,1,1
6343,49529.240235379926,70933.74544560643,9.462404769939603,0,0,104.23209118000851,1,12,35.24522428,0.06719940375754954,140527.52174672397,0.7879476249494196,1,0,0,0,0,0,0,1,1,0
3976,23750.64276715961,39299.676200302725,9.212198807923349,0,0,161.49130852239878,0,16,36.31453874438143,0.014714413088797127,65447.373775447166,0.7046207436141257,1,0,0,0,0,0,0,1,1,0
16036,61528.89016249984,91534.01665969976,18.544001613659738,0,0,163.37982042108445,1,19,36.03771922889532,0.01898900214173769,170750.18474967306,0.8474356316622652,0,0,0,0,0,0,1,0,1,1
14669,64531.15800040713,88560.56523896017,6.144908145457254,0,0,89.26430397081664,0,26,33.95017496328639,0.0,190027.22812631252,0.8947345599772913,0,0,0,0,0,0,1,0,1,1
42500,609097.8953620492,854911.4245852046,16.0,0,0,187.63543246958304,0,23,42.47814766561505,0.0,1434056.2840287853,0.7621816093924741,0,0,0,1,0,0,1,0,0,1
12341,57656.09326618354,72215.71422433005,6.648033482144669,0,0,54.34262725845474,3,22,35.94669899473674,0.025750523158510452,160444.7219430594,0.9694011909818283,0,0,0,0,0,0,1,0,1,1
11595,54662.56222546026,75099.89965327388,6.691497219660472,0,0,82.90342631649523,0,16,24.608035144667006,0.0,222414.42167559886,0.8901764754444529,0,0,0,0,0,0,1,0,1,1
8845,6047.687823302216,37200.12928785948,4.884814289014595,0,0,241.2857387417602,1,27,34.98980601527893,0.014652875827242897,17283.72397640188,0.4076026810862263,0,0,0,0,0,0,0,1,1,1
8138,57835.70809981871,73688.81880579148,20.409288950578365,0,3,220.26953103338283,1,20,35.59987713490941,0.1864979433780265,162457.22048382115,0.8953143974883524,1,0,0,0,0,0,1,0,1,0
26263,153640.06822806154,190965.67060763977,0.43894118529079984,0,4,167.96569793620267,2,55,35.20878950251517,0.07501987815523456,436362.3073647227,0.9423365160795939,0,0,0,0,0,0,1,0,0,1
17854,56971.276881025435,76220.45807411299,3.8281705396423416,0,0,57.530119841484016,4,11,40.69568612636823,0.0,140000.63891168358,0.9815895560493673,0,0,0,0,0,0,0,1,0,1
36104,116107.72888164835,158737.7689642322,12.518077498040345,0,0,123.01361635566262,0,38,44.166655250967096,0.0,263274.91313513677,0.9584813039298369,0,0,0,0,0,0,1,0,0,1
12369,29599.185100355277,60563.383503964775,4.925952108284822,1,1,98.75222297541055,3,11,35.5487428129181,0.07642667093311274,83279.80651322595,0.6921981711772652,1,0,0,0,0,0,0,1,1,0
25285,69283.28440349258,105012.75688166397,0.713313761397031,0,0,95.27519450818518,3,27,35.61708075713558,0.03772187353811254,194539.42743849152,0.9005463264944268,0,0,1,0,0,0,1,0,0,1
2200,49508.07134642725,59464.09672571687,13.406569559632876,2,7,104.5347730257121,1,28,35.0790823275124,0.2039890430685255,141154.91477853095,0.8704330616504697,1,0,0,0,0,0,0,1,1,0
6451,47701.57048752777,87672.3874401916,1.0218559923491384,1,1,186.59512945453793,3,26,36.55108195842027,0.05631013651544267,130556.41989793739,0.6181836360602562,1,0,1,0,0,0,0,1,0,0
11658,57703.58841800537,69624.58003699528,4.9445514563485595,0,0,93.41938273790429,0,12,71.98600600815894,0.0009241423988113866,80152.89845741428,0.9961527240502638,0,0,0,0,0,0,0,1,1,1
7990,128751.32439760322,153490.38888099577,17.649378820236624,0,2,73.98981296075542,0,12,33.842365180344466,0.15834129739323172,380371.1085653074,0.8906609698114686,0,1,0,0,0,0,1,0,0,1
10079,42033.112346895934,57796.35906659002,6.158932141357601,0,1,130.57581747278905,1,21,35.24522428,0.048985645849041616,119259.02926980333,0.9014482312649856,0,0,0,0,0,0,0,1,1,1
